name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats
Mahindra,2008,12.89921982609012,110000,Diesel,Individual,Manual,First Owner,12.7,2609.0,116.6,8.0
Renault,2016,12.449014902564246,30000,Petrol,Individual,Manual,Third Owner,25.17,799.0,53.3,5.0
Mahindra,2015,13.864300722133706,80000,Diesel,Individual,Manual,Second Owner,15.4,2179.0,120.0,7.0
Maruti,2013,12.873902018105829,100000,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,5.0
Toyota,2015,13.017002861746503,80000,Diesel,Individual,Manual,First Owner,23.59,1364.0,67.04,5.0
Toyota,2016,14.304090572782945,40000,Diesel,Individual,Automatic,Second Owner,11.36,2755.0,171.5,7.0
Maruti,2017,13.493926933836812,50000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0
Tata,2013,13.051940913107783,95500,Diesel,Individual,Manual,Second Owner,14.0,2179.0,138.1,7.0
Ford,2017,12.821258284620408,40000,Petrol,Individual,Manual,Second Owner,18.16,1196.0,86.8,5.0
Maruti,2007,11.918390573078392,70000,Petrol,Individual,Manual,Third Owner,18.2,1061.0,64.0,5.0
Maruti,2017,13.087771932634709,15000,Petrol,Individual,Manual,First Owner,23.1,998.0,67.04,5.0
Hyundai,2016,13.060487973686241,10000,Petrol,Individual,Manual,First Owner,18.9,1197.0,82.0,5.0
Maruti,2018,13.764217263576723,25000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0
Hyundai,2013,13.017002861746503,50000,Petrol,Individual,Manual,Third Owner,17.01,1591.0,121.3,5.0
Toyota,2011,12.751299696013497,70000,Petrol,Individual,Manual,First Owner,17.6,1496.0,88.7,5.0
Maruti,2009,12.611537753638338,60000,Petrol,Individual,Manual,First Owner,19.0,998.0,66.1,5.0
Maruti,2007,11.982929094215963,74800,Petrol,Individual,Manual,Second Owner,18.2,998.0,67.1,5.0
Maruti,2004,11.695247021764184,80000,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,4.0
Tata,2020,13.122363377404328,40000,Petrol,Individual,Manual,First Owner,17.57,1193.0,88.7,5.0
Mahindra,2018,14.115615150414612,40000,Diesel,Individual,Manual,First Owner,16.0,2179.0,138.0,7.0
Hyundai,2017,13.028052697933088,50000,Diesel,Individual,Manual,First Owner,24.0,1186.0,73.97,5.0
Hyundai,2013,12.013700752882718,45000,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.2,5.0
Maruti,2016,13.060487973686241,23700,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.8,5.0
Maruti,2016,13.060487973686241,23700,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.8,5.0
Jeep,2019,14.234220892822458,10000,Petrol,Individual,Manual,First Owner,16.0,1368.0,160.0,5.0
Maruti,2014,12.345830240069793,53473,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,5.0
Mahindra,2011,12.429216196844383,100000,Diesel,Individual,Manual,Second Owner,15.96,2523.0,63.0,9.0
Mahindra,2016,14.115615150414612,25000,Diesel,Individual,Manual,First Owner,16.0,2179.0,140.0,7.0
Hyundai,2013,12.301382825334498,80000,Petrol,Individual,Manual,First Owner,17.92,1086.0,62.1,5.0
Hyundai,2015,12.793859310432293,120000,Diesel,Individual,Manual,First Owner,24.4,1120.0,71.0,5.0
Maruti,2018,12.765688433465597,40000,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,5.0
Hyundai,2012,13.122363377404328,70000,Diesel,Individual,Manual,First Owner,22.32,1582.0,126.32,5.0
Chevrolet,2013,11.884489021402711,90000,Diesel,Individual,Manual,Third Owner,25.44,936.0,57.6,5.0
Chevrolet,2014,12.611537753638338,51000,Petrol,Individual,Manual,First Owner,18.2,1199.0,82.5,5.0
Tata,2010,12.100712129872347,87000,Diesel,Individual,Manual,First Owner,19.3,1248.0,82.4,
Hyundai,2009,12.100712129872347,87000,Petrol,Individual,Manual,Second Owner,13.2,1495.0,94.0,5.0
Mahindra,2006,12.206072645530174,120000,Diesel,Individual,Manual,Second Owner,19.3,1248.0,82.4,
Maruti,2013,13.180632285528304,40000,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,5.0
Renault,2014,13.337474757021274,90000,Diesel,Individual,Manual,Second Owner,19.01,1461.0,108.45,5.0
Toyota,2015,12.793859310432293,110000,Petrol,Individual,Manual,Third Owner,16.78,1496.0,88.73,5.0
Hyundai,2010,12.409013489526863,86000,Petrol,Individual,Manual,Second Owner,17.92,1086.0,62.1,5.0
Maruti,2009,12.821258284620408,120000,Diesel,Individual,Manual,First Owner,19.3,1248.0,82.4,
Ford,2003,11.77528972943772,80000,Petrol,Individual,Manual,Third Owner,14.2,1597.0,92.0,5.0
Maruti,1999,11.156250521031495,65000,Petrol,Individual,Manual,Fourth & Above Owner,15.9,1298.0,85.0,5.0
Maruti,1999,11.156250521031495,70000,Petrol,Individual,Manual,Fourth & Above Owner,15.9,1298.0,85.0,5.0
Ford,2014,13.38472764187182,140000,Diesel,Individual,Manual,Second Owner,25.01,1498.0,89.75,5.0
Maruti,2019,13.321214236149494,18000,Petrol,Individual,Manual,First Owner,21.21,1197.0,81.8,5.0
Maruti,2015,12.611537753638338,24000,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,5.0
Hyundai,2014,12.959844447906553,60000,Diesel,Individual,Manual,First Owner,24.0,1120.0,70.0,5.0
Hyundai,2012,13.017002861746503,150000,Diesel,Individual,Manual,Third Owner,22.32,1582.0,126.32,5.0
Hyundai,2011,13.017002861746503,108000,Diesel,Individual,Manual,First Owner,22.32,1582.0,126.3,5.0
Hyundai,2011,12.736700896592344,60000,Petrol,Individual,Automatic,Third Owner,16.95,1197.0,78.9,5.0
Maruti,2013,13.38472764187182,90000,Diesel,Individual,Manual,First Owner,20.77,1248.0,88.76,7.0
Tata,2009,11.982929094215963,70000,Diesel,Individual,Manual,First Owner,19.09,1396.0,69.0,5.0
Tata,2014,12.429216196844383,120000,Diesel,Individual,Manual,First Owner,19.1,1405.0,70.0,5.0
Chevrolet,2012,12.323855681186558,100000,Diesel,Individual,Manual,Third Owner,25.44,936.0,57.6,5.0
Tata,2007,10.915088464214607,75958,Diesel,Individual,Manual,Second Owner,17.88,1396.0,52.8,5.0
Maruti,1996,10.645424897265505,70000,Petrol,Individual,Manual,Third Owner,16.1,796.0,37.0,4.0
Tata,2012,12.429216196844383,100000,Diesel,Individual,Manual,Second Owner,19.3,1248.0,82.4,
Hyundai,2006,12.54966234992025,128000,Diesel,Individual,Manual,Fourth & Above Owner,12.6,1991.0,112.0,7.0
Tata,2007,11.289781913656018,110000,Diesel,Individual,Manual,Third Owner,16.8,1405.0,62.0,5.0
Maruti,2016,13.122363377404328,40000,Petrol,Individual,Manual,First Owner,20.85,1197.0,83.14,5.0
Ford,2016,13.122363377404328,70000,Diesel,Individual,Manual,First Owner,25.83,1498.0,99.0,5.0
Maruti,2011,12.89921982609012,60000,Diesel,Individual,Manual,First Owner,22.9,1248.0,74.0,5.0
Mahindra,2013,13.217673557208654,90000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0
Tata,2007,12.206072645530174,70000,Diesel,Individual,Manual,Second Owner,13.93,2179.0,138.1,7.0
Hyundai,2012,12.542544882151386,65000,Petrol,Individual,Manual,First Owner,20.36,1197.0,78.9,5.0
Maruti,2014,13.270783382522602,88000,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,5.0
Tata,2009,11.512925464970229,80000,Diesel,Individual,Manual,Third Owner,18.8,1248.0,90.0,5.0
Mahindra,2014,13.217673557208654,60000,Diesel,Individual,Manual,First Owner,14.0,2523.0,75.0,8.0
Mahindra,2017,13.458835614025542,38000,Diesel,Individual,Manual,First Owner,18.49,1493.0,100.0,7.0
Tata,2010,11.918390573078392,80000,Petrol,Individual,Manual,Third Owner,15.0,1368.0,90.0,5.0
Hyundai,2014,12.154779351142624,60000,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.2,5.0
Mahindra,2013,13.122363377404328,110000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0
Maruti,2017,13.369223455335854,110000,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,5.0
Skoda,2011,12.736700896592344,145000,Diesel,Individual,Manual,First Owner,20.86,1199.0,75.0,5.0
Hyundai,2019,13.60602333309755,43000,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.76,5.0
Maruti,2016,12.923909999653127,120000,Diesel,Individual,Manual,First Owner,23.2,1248.0,73.94,5.0
Maruti,2007,12.301382825334498,136000,Petrol,Individual,Manual,Second Owner,16.1,1298.0,88.2,5.0
Tata,2013,12.043553716032399,120000,Diesel,Individual,Manual,Second Owner,17.88,1405.0,48.21,5.0
Hyundai,2018,13.458835614025542,25000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.86,5.0
Mahindra,2015,13.764217263576723,80000,Diesel,Individual,Manual,Second Owner,15.4,2179.0,120.0,7.0
Hyundai,2003,11.289781913656018,40000,Petrol,Individual,Manual,Second Owner,14.4,1599.0,94.0,5.0
Jaguar,2017,14.812828128480803,9000,Diesel,Dealer,Automatic,First Owner,13.6,1999.0,177.0,5.0
Lexus,2019,15.454507272639919,20000,Petrol,Dealer,Automatic,First Owner,22.37,2487.0,214.56,5.0
Jaguar,2017,14.978661367769956,45000,Diesel,Dealer,Automatic,First Owner,19.33,1999.0,177.0,5.0
Tata,2015,13.128345449081877,110000,Diesel,Individual,Manual,First Owner,14.1,2179.0,147.94,7.0
Volvo,2019,15.150511624696614,20000,Diesel,Individual,Automatic,First Owner,18.0,1969.0,190.0,5.0
Toyota,2016,14.508657738524219,68089,Petrol,Trustmark Dealer,Automatic,First Owner,19.16,2494.0,157.7,5.0
Maruti,2013,12.323855681186558,58343,Petrol,Trustmark Dealer,Manual,First Owner,21.79,998.0,67.05,5.0
Maruti,2018,13.514405465180353,38817,Diesel,Dealer,Manual,First Owner,27.39,1248.0,74.0,5.0
Honda,2016,13.217673557208654,56494,Petrol,Trustmark Dealer,Manual,First Owner,18.2,1199.0,88.7,5.0
Toyota,2013,13.527828485512494,79328,Diesel,Trustmark Dealer,Manual,Second Owner,12.99,2494.0,100.6,7.0
Maruti,2019,13.38472764187182,5621,Petrol,Trustmark Dealer,Automatic,First Owner,22.0,1197.0,81.8,5.0
Toyota,2017,13.345506928718539,25538,Petrol,Trustmark Dealer,Manual,First Owner,16.78,1496.0,88.73,5.0
Maruti,2018,13.304684934198283,69779,Petrol,Dealer,Automatic,First Owner,22.0,1197.0,81.8,5.0
Hyundai,2017,13.017002861746503,56290,Diesel,Dealer,Manual,First Owner,24.0,1186.0,73.97,5.0
BMW,2019,15.501909511534503,7500,Diesel,Dealer,Automatic,First Owner,16.78,1995.0,190.0,5.0
BMW,2019,15.520258650202699,8500,Diesel,Dealer,Automatic,First Owner,16.78,1995.0,190.0,5.0
Honda,2019,13.565766324852886,7032,Petrol,Trustmark Dealer,Automatic,First Owner,19.0,1199.0,88.76,5.0
Skoda,2016,13.37700559577791,11000,Petrol,Dealer,Automatic,First Owner,14.3,1598.0,103.5,5.0
Volvo,2018,14.721750953984929,2000,Diesel,Dealer,Automatic,First Owner,16.8,1984.0,150.0,5.0
Maruti,2014,12.948009990259552,120000,Diesel,Individual,Manual,Second Owner,23.4,1248.0,74.0,5.0
Maruti,2018,13.709038313453757,35000,Diesel,Individual,Manual,First Owner,25.1,1248.0,88.5,5.0
Datsun,2019,13.038979594549872,35000,Petrol,Individual,Manual,First Owner,19.83,1198.0,67.0,5.0
Hyundai,2008,11.918390573078392,120000,Diesel,Individual,Manual,Second Owner,18.1,1493.0,110.0,5.0
Renault,2017,12.765688433465597,25000,Petrol,Individual,Manual,First Owner,23.01,999.0,67.0,5.0
Toyota,2015,13.142164043914272,100000,Diesel,Individual,Manual,Second Owner,23.59,1364.0,67.05,5.0
Mahindra,2013,13.122363377404328,120000,Diesel,Individual,Manual,Third Owner,15.96,2523.0,62.1,9.0
Tata,2017,12.821258284620408,35000,Petrol,Individual,Manual,First Owner,17.57,1193.0,88.7,5.0
Maruti,2013,12.388394202324129,44000,Petrol,Individual,Manual,Second Owner,20.92,998.0,67.1,5.0
Hyundai,2015,13.180632285528304,100000,Diesel,Individual,Manual,Second Owner,22.54,1396.0,88.73,5.0
Mahindra,2015,13.815510557964274,133000,Diesel,Individual,Manual,Second Owner,15.4,2179.0,120.0,7.0
Toyota,2018,14.28551418721001,35000,Diesel,Individual,Manual,Second Owner,13.68,2393.0,147.8,7.0
Hyundai,2014,12.765688433465597,64000,Petrol,Individual,Manual,First Owner,20.36,1197.0,78.9,5.0
Mahindra,2015,13.9108207377686,70000,Diesel,Individual,Automatic,First Owner,16.0,2179.0,140.0,7.0
Hyundai,2011,12.301382825334498,70000,Petrol,Individual,Manual,First Owner,18.5,1197.0,80.0,5.0
Hyundai,2015,12.765688433465597,100000,Petrol,Individual,Manual,First Owner,18.9,1197.0,82.0,5.0
Maruti,2013,12.821258284620408,90000,Diesel,Individual,Manual,Second Owner,22.9,1248.0,74.0,5.0
Maruti,2014,12.301382825334498,50000,Petrol,Individual,Manual,First Owner,17.5,1298.0,85.8,5.0
Chevrolet,2013,12.206072645530174,80000,Diesel,Individual,Manual,First Owner,22.1,1248.0,76.9,5.0
Mahindra,2017,12.89921982609012,50000,Diesel,Individual,Manual,First Owner,25.32,1198.0,77.0,6.0
Fiat,2009,11.918390573078392,55000,Petrol,Individual,Manual,First Owner,14.6,1368.0,88.7,5.0
Toyota,2020,14.22097566607244,40000,Petrol,Individual,Automatic,First Owner,10.75,2694.0,163.7,8.0
Maruti,2011,11.77528972943772,70000,Petrol,Individual,Manual,Second Owner,14.0,796.0,35.0,5.0
Maruti,2013,12.128111104060462,80000,Petrol,Individual,Manual,Second Owner,22.74,796.0,47.3,5.0
Hyundai,2010,11.608235644774552,80000,Petrol,Individual,Manual,Second Owner,0.0,1086.0,62.1,5.0
Mahindra,2012,13.017002861746503,120000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0
Hyundai,2018,13.122363377404328,20000,Petrol,Individual,Manual,Second Owner,18.9,1197.0,81.86,5.0
Ford,2017,13.253391639810733,31596,Petrol,Dealer,Manual,First Owner,17.0,1497.0,121.36,5.0
Mahindra,2013,13.38472764187182,85710,Diesel,Dealer,Manual,First Owner,15.1,2179.0,140.0,7.0
Toyota,2012,14.334304351379442,129627,Diesel,Dealer,Manual,First Owner,11.5,2982.0,171.0,7.0
Datsun,2018,12.429216196844383,10000,Petrol,Individual,Manual,First Owner,22.7,799.0,53.64,5.0
Hyundai,2014,12.676076274775909,15000,Petrol,Individual,Manual,First Owner,20.36,1197.0,78.9,5.0
Maruti,2017,12.994530005894443,35000,Petrol,Individual,Automatic,First Owner,20.51,998.0,67.0,5.0
Hyundai,2013,12.66032791780777,49000,Petrol,Individual,Manual,Second Owner,18.5,1197.0,82.85,5.0
Hyundai,2007,11.512925464970229,70000,Petrol,Individual,Manual,Third Owner,19.3,1248.0,82.4,
Tata,2010,12.220956331903416,158000,Diesel,Individual,Manual,First Owner,18.8,1248.0,90.0,5.0
Hyundai,2012,12.095141084822892,30000,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.2,5.0
Hyundai,2008,11.84939770159144,60000,Petrol,Individual,Manual,Second Owner,20.36,1197.0,78.9,5.0
Maruti,2008,11.918390573078392,40000,Petrol,Individual,Manual,Second Owner,18.2,1061.0,64.0,5.0
Mahindra,2011,12.994530005894443,60000,Diesel,Individual,Manual,Second Owner,13.6,2523.0,63.0,7.0
Ford,2011,12.429216196844383,55130,Diesel,Dealer,Manual,Second Owner,20.0,1399.0,68.0,5.0
Maruti,2014,12.706847933442663,22000,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5.0
Ford,2010,12.429216196844383,48000,Petrol,Individual,Manual,First Owner,15.6,1196.0,70.0,5.0
Hyundai,2012,12.721885810807203,45000,Petrol,Individual,Manual,First Owner,18.5,1197.0,82.85,5.0
Mahindra,2016,13.840203170554645,22522,Diesel,Dealer,Manual,First Owner,16.0,2179.0,140.0,7.0
Hyundai,2012,12.676076274775909,51856,Petrol,Dealer,Manual,Third Owner,18.5,1197.0,80.0,5.0
Maruti,2015,13.217673557208654,29434,Petrol,Individual,Manual,First Owner,20.73,1373.0,91.1,5.0
Honda,2018,13.592367006650065,25000,Diesel,Individual,Manual,First Owner,25.5,1498.0,98.6,5.0
Tata,2017,12.84792653170257,28000,Petrol,Individual,Manual,Second Owner,23.84,1199.0,84.0,5.0
Renault,2013,12.89921982609012,44500,Diesel,Individual,Manual,Second Owner,20.46,1461.0,83.8,5.0
Maruti,2016,12.834681304952548,34500,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5.0
Honda,2017,13.9108207377686,20000,Petrol,Individual,Automatic,First Owner,18.0,1497.0,117.6,5.0
Hyundai,2018,13.38472764187182,15000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5.0
Nissan,2014,12.796633237315017,26000,Petrol,Individual,Automatic,First Owner,19.34,1198.0,76.0,5.0
Hyundai,2012,11.84939770159144,20000,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0
Hyundai,2019,13.217673557208654,3000,Petrol,Individual,Manual,First Owner,20.14,1197.0,81.86,5.0
Honda,2019,13.415032991367148,20000,Petrol,Individual,Manual,First Owner,19.5,1199.0,88.76,5.0
Maruti,2017,13.687677186454389,25000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0
Ford,2018,13.764217263576723,35000,Diesel,Individual,Manual,First Owner,23.0,1498.0,98.96,5.0
Chevrolet,2010,12.611537753638338,60000,Diesel,Individual,Manual,First Owner,18.3,1991.0,147.9,5.0
Honda,2017,13.955272500339433,6825,Petrol,Individual,Automatic,First Owner,18.0,1497.0,117.6,5.0
Chevrolet,2015,13.017002861746503,155000,Diesel,Individual,Automatic,First Owner,14.81,1998.0,163.7,5.0
Maruti,2016,13.304684934198283,13500,Petrol,Individual,Manual,First Owner,17.5,1373.0,91.1,7.0
Toyota,2008,13.458835614025542,260000,Diesel,Individual,Manual,First Owner,12.8,2494.0,102.0,8.0
Hyundai,2018,13.304684934198283,65000,Diesel,Individual,Manual,First Owner,25.4,1186.0,73.97,5.0
Mahindra,2014,13.353475098367715,95000,Diesel,Individual,Manual,Second Owner,14.02,2179.0,118.3,8.0
Maruti,2016,13.287877815881902,40000,Petrol,Individual,Manual,Second Owner,20.73,1373.0,91.1,5.0
Hyundai,2019,12.948009990259552,30000,Petrol,Individual,Manual,First Owner,20.3,1086.0,68.0,5.0
Mitsubishi,2016,14.48333993053993,120000,Diesel,Individual,Manual,First Owner,13.5,2477.0,175.56,7.0
Tata,2013,13.201174557828619,112011,Diesel,Individual,Manual,First Owner,13.93,2179.0,138.1,7.0
Toyota,2015,13.710150042306449,125000,Diesel,Individual,Manual,First Owner,12.99,2494.0,100.6,7.0
Toyota,2015,13.710150042306449,125000,Diesel,Individual,Manual,First Owner,12.99,2494.0,100.6,7.0
Tata,2009,12.429216196844383,43000,Diesel,Individual,Manual,First Owner,18.8,1248.0,90.0,5.0
Mahindra,2019,13.415032991367148,53534,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0
Tata,2019,13.180632285528304,20000,Petrol,Individual,Manual,First Owner,20.3,1199.0,83.81,5.0
Chevrolet,2012,11.918390573078392,70000,Diesel,Individual,Manual,Second Owner,25.44,936.0,57.6,5.0
Mahindra,2013,13.217673557208654,70000,Diesel,Individual,Manual,Third Owner,15.1,2179.0,140.0,7.0
Mahindra,2015,13.38472764187182,150000,Diesel,Individual,Manual,First Owner,15.4,1997.0,120.0,7.0
Tata,2012,12.100712129872347,100000,Diesel,Individual,Manual,Second Owner,19.4,1405.0,70.0,5.0
Mahindra,2015,13.279367126213993,50000,Diesel,Individual,Manual,First Owner,16.55,2498.0,105.0,7.0
Hyundai,2013,12.751299696013497,120000,Petrol,Individual,Manual,Second Owner,18.5,1197.0,82.85,5.0
Maruti,2013,12.765688433465597,110000,Diesel,Individual,Manual,Third Owner,22.9,1248.0,74.0,5.0
Honda,2016,13.493926933836812,140000,Petrol,Individual,Manual,First Owner,15.4,1497.0,117.3,7.0
Tata,2012,12.429216196844383,120000,Diesel,Individual,Manual,First Owner,15.42,1405.0,70.0,7.0
Maruti,2002,10.714417768752456,70000,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,4.0
Toyota,2007,12.923909999653127,248119,Diesel,Individual,Manual,Fourth & Above Owner,12.8,2494.0,102.0,8.0
Renault,2017,12.691580461311874,16500,Petrol,Individual,Manual,Second Owner,23.01,999.0,67.0,5.0
Maruti,2016,12.765688433465597,9900,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,5.0
Maruti,2012,12.100712129872347,80000,Petrol,Individual,Manual,Third Owner,19.7,796.0,46.3,5.0
Fiat,2010,11.918390573078392,100000,Petrol,Individual,Manual,Second Owner,16.0,1368.0,90.0,5.0
Maruti,2020,13.458835614025542,20000,Petrol,Individual,Manual,First Owner,23.26,1197.0,88.5,5.0
Maruti,2016,13.58609739363647,90000,Diesel,Individual,Manual,First Owner,28.09,1248.0,88.5,5.0
Mahindra,2019,13.764217263576723,15000,Diesel,Individual,Manual,First Owner,16.55,2498.0,105.0,6.0
Volkswagen,2018,13.693342923990066,75000,Diesel,Individual,Automatic,First Owner,21.5,1498.0,108.5,5.0
Maruti,2011,11.982929094215963,140000,Diesel,Individual,Manual,First Owner,21.1,1248.0,73.9,5.0
Hyundai,2012,12.611537753638338,120000,Diesel,Individual,Manual,Second Owner,23.0,1396.0,90.0,5.0
Volkswagen,2018,13.764217263576723,75000,Diesel,Individual,Automatic,First Owner,21.5,1498.0,108.5,5.0
Maruti,2015,13.215853720491667,90000,Diesel,Individual,Manual,First Owner,20.77,1248.0,88.76,7.0
Audi,2018,14.914122846632385,20000,Diesel,Individual,Automatic,First Owner,20.38,1968.0,143.0,5.0
Toyota,2015,13.997832114758229,61000,Diesel,Individual,Manual,First Owner,12.99,2494.0,100.6,7.0
Renault,2012,13.253391639810733,100000,Diesel,Individual,Manual,Second Owner,21.8,1461.0,78.0,5.0
Mahindra,2017,13.592367006650065,60000,Diesel,Individual,Manual,Second Owner,16.55,2498.0,105.0,6.0
Hyundai,2009,12.834681304952548,100000,Diesel,Individual,Manual,First Owner,18.1,1493.0,110.0,5.0
Mahindra,2009,12.611537753638338,170000,Diesel,Individual,Manual,Third Owner,13.6,2523.0,63.0,7.0
Toyota,2013,12.765688433465597,100000,Petrol,Individual,Manual,Second Owner,16.78,1496.0,88.73,5.0
Mahindra,2011,12.89921982609012,120000,Diesel,Individual,Manual,Second Owner,13.6,2523.0,63.0,7.0
Volkswagen,2015,12.983099011217604,50000,Diesel,Individual,Manual,First Owner,20.14,1498.0,88.8,5.0
Toyota,2012,12.206072645530174,120000,Petrol,Individual,Manual,Second Owner,19.3,1248.0,82.4,
Maruti,2015,12.468436909997665,25000,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5.0
Maruti,2013,13.017002861746503,24019,Diesel,Individual,Manual,First Owner,22.9,1248.0,74.0,5.0
